sample_index,feature_names,feature_importance_scores
17,work_matrix_15,0.03685460835882529
17,job_matrix_67,0.036759124776448104
17,work_matrix_20,-0.033278156013613516
17,work_matrix_36,0.032533935088722064
17,ManagedHowMany,-0.03212559531148559
17,job_matrix_18,-0.03087920035299861
18,State,0.6193024986980541
18,City,0.22819480961120236
18,work_matrix_21,0.09122901131117217
18,work_matrix_29,0.08495444691386697
18,work_matrix_19,-0.07920736427532427
18,job_matrix_21,0.06412051785210564
18,work_matrix_18,-0.062377036979011605
18,work_matrix_12,-0.05771923223954391
18,work_matrix_32,0.05442516779455512
18,work_matrix_28,-0.05216842375478024
18,work_matrix_45,-0.047583054706351526
18,job_matrix_80,0.042931163687783123
18,work_matrix_11,-0.041217907744848875
18,work_matrix_16,-0.040738074806478765
18,job_matrix_39,0.03939719475516672
18,job_matrix_71,0.039375877580032706
18,work_matrix_15,-0.038545009976218306
18,work_matrix_7,0.03512583126457494
18,work_matrix_24,0.03426145253469041
18,job_matrix_48,-0.028959972473753415
19,State,-0.6361151785881999
19,City,-0.22040770367344067
19,job_matrix_21,0.07483463387266706
19,work_matrix_25,0.06585366131784302
19,work_matrix_17,0.05847546582205658
19,work_matrix_21,0.05044631232764327
19,work_matrix_48,-0.04922290362002211
19,work_matrix_42,0.04892677156100226
19,work_matrix_41,-0.04744468331669012
19,job_matrix_78,-0.043726591472863015
19,job_matrix_15,0.04088158330138852
19,work_matrix_28,0.03537305466521384
19,work_matrix_26,0.03464554432534495
19,job_matrix_34,0.033725207090962155
19,work_matrix_11,-0.03249883108594299
19,ManagedHowMany,-0.031351619007177624
19,job_matrix_8,-0.03025439589867189
19,job_matrix_60,-0.029801976185574095
19,work_matrix_7,0.027741216669621368
19,job_matrix_53,0.0275287120322603
