sample_index,feature_names,feature_importance_scores
7,City,-0.005012954021944388
7,job_matrix_7,0.0010058106164544851
7,job_matrix_53,0.0008501347658826779
7,job_matrix_8,0.0008271609926745725
7,job_matrix_80,0.0008193137371201582
7,job_matrix_87,0.0007966723622080302
7,job_matrix_27,0.0007058883410546429
7,DegreeType,-0.0006449311254218043
7,job_matrix_93,0.0006425772431942557
7,job_matrix_19,0.0006410297498263455
7,job_matrix_34,0.0005936513495509456
7,job_matrix_92,0.000587932751674902
7,job_matrix_15,0.0005276248060308122
7,job_matrix_29,-0.0005016340183961141
7,job_matrix_57,0.00048101457402838915
7,job_matrix_40,-0.00043733072652745516
7,CurrentlyEmployed,-0.00040083893290820006
7,job_matrix_26,0.0003938228025536965
7,job_matrix_31,0.00038618258873538975
8,State,-0.011808394290039177
8,City,-0.004962094626859473
8,job_matrix_7,0.0009716283067576402
8,job_matrix_80,0.000889209581311632
8,job_matrix_8,0.0008237123171336688
8,job_matrix_27,0.0007526588345226877
8,job_matrix_19,0.0007101293994265073
8,job_matrix_93,0.0006606040529264604
8,job_matrix_87,0.0006268425090252958
8,DegreeType,-0.0006201341252317675
8,job_matrix_53,-0.0006075790158711553
8,job_matrix_57,0.0005936989778349712
8,job_matrix_34,0.0005796924869500403
8,job_matrix_92,0.0005205622873169947
8,job_matrix_15,-0.000518981944535362
8,job_matrix_31,0.0005094059317704791
8,job_matrix_29,-0.00048016164604978084
8,CurrentlyEmployed,-0.0004259909725637084
8,job_matrix_40,0.0004170613401056855
8,job_matrix_33,-0.00033024499022922375
9,State,-0.011817027010594575
9,City,-0.005073248206165003
9,job_matrix_7,0.001074347028447673
9,job_matrix_8,0.0008389713839344807
9,job_matrix_80,0.0008388768841241887
9,job_matrix_19,0.0006976454844375673
9,job_matrix_87,0.0006817243810809534
9,job_matrix_34,0.0006466950224191798
9,DegreeType,-0.00062491837414859
9,job_matrix_27,0.0006220718235699755
9,job_matrix_93,0.0005888716592988588
9,job_matrix_53,-0.0005639576490701944
9,job_matrix_92,0.0005294244903807436
9,job_matrix_15,-0.0005175648295765538
9,job_matrix_31,0.000476295449545715
9,job_matrix_57,0.00047081694654168963
9,job_matrix_29,-0.00046616888749896683
9,job_matrix_40,-0.0004352489647497787
9,CurrentlyEmployed,-0.0003904133747001409
9,job_matrix_33,-0.00034883639681910686
10,State,0.011842518972700035
10,City,-0.005057571531612986
10,job_matrix_80,-0.0009856205754504338
10,job_matrix_7,-0.0009679103130832596
10,job_matrix_8,-0.000804510469548903
10,job_matrix_27,0.0007399244322650449
10,job_matrix_93,0.0006837865039887082
10,job_matrix_19,0.0006800716857115104
10,job_matrix_34,0.0006763302178788396
10,job_matrix_87,0.0006708326509144143
10,DegreeType,0.0005960235547482921
10,job_matrix_53,-0.0005917490240820803
10,job_matrix_15,0.0005905079542334738
10,job_matrix_31,0.0005753163624916681
10,job_matrix_92,0.0005388448168520257
10,job_matrix_29,-0.0005175432282534672
10,job_matrix_57,0.00048588402183769237
10,job_matrix_26,0.0004497532715242909
10,CurrentlyEmployed,-0.00040586607150951885
10,job_matrix_12,0.0003894909492148816
11,State,-0.011892601846097807
11,City,-0.004963395095664311
11,job_matrix_80,-0.001038918617147697
11,job_matrix_7,0.0009511171648427883
11,job_matrix_8,-0.0008763880921837617
11,job_matrix_27,0.000747141284485093
11,job_matrix_87,0.0006820378719695957
11,job_matrix_19,0.0006806653048064762
11,job_matrix_53,-0.0006661247541262274
11,job_matrix_34,0.0006308613378508579
11,job_matrix_93,0.0006131348621431551
11,job_matrix_31,0.000605228007278978
11,job_matrix_15,0.0005685353933374814
11,job_matrix_29,-0.0005105540988579026
11,job_matrix_92,0.0005048578975788388
11,job_matrix_57,0.0005046087112965575
11,DegreeType,0.0004812881513139636
11,CurrentlyEmployed,-0.0004002809411068871
11,job_matrix_5,-0.0003813862384619406
11,job_matrix_56,-0.0003464922699015569
12,State,0.011816575836774878
12,City,0.004945685562307628
12,job_matrix_7,0.0009926603456782892
12,job_matrix_80,0.0009138903661469764
12,job_matrix_8,-0.0008080044683074728
12,job_matrix_87,0.0007241517748418689
12,job_matrix_93,0.0006870891813161729
12,job_matrix_53,-0.0006534092980869195
12,job_matrix_27,0.000651482043641764
12,DegreeType,-0.0006210180420367414
12,job_matrix_29,0.000620267055413916
12,job_matrix_15,0.0006033338344810577
12,job_matrix_19,0.000597393644078427
12,job_matrix_57,0.0005689922885831483
12,job_matrix_31,0.000549695119083266
12,job_matrix_34,-0.0005165335794470357
12,job_matrix_92,0.00046838891249378786
12,job_matrix_40,0.000423599331028146
12,job_matrix_5,-0.0003952894708200386
12,job_matrix_26,0.0003798560701204354
13,State,-0.011857823326217215
13,City,-0.005041790362550602
13,job_matrix_7,0.0010144292118718081
13,job_matrix_80,0.0008939400079480284
13,job_matrix_8,0.0008700202192060366
13,job_matrix_27,0.0007852284389832327
13,job_matrix_34,0.0006810000699819538
13,DegreeType,-0.0006649775599754525
13,job_matrix_57,0.0006329885328528347
13,job_matrix_87,0.0005893289524892294
13,job_matrix_19,0.0005832345066492501
13,job_matrix_31,0.0005440618132114671
13,job_matrix_93,0.0005352017078474635
13,job_matrix_92,-0.0005127194685157947
13,job_matrix_15,-0.00044786786345836965
13,job_matrix_40,0.000438945400592452
13,job_matrix_55,-0.00042281972401314165
13,job_matrix_22,-0.00037641002781837226
13,CurrentlyEmployed,0.0003350224595266907
13,job_matrix_47,-0.00033246438924338555
14,State,0.01184165180744687
14,City,-0.00503038850536896
